101603 296.079 89.1963 0.000904512 911.547 1.18595e-06
101576 296.056 89.0254 0.001 1000 1.18891e-06
101611 296.086 89.1187 0.000904631 911.658 1.18603e-06
101584 296.063 88.9483 0.001 1000 1.18899e-06
101611 296.086 89.1187 0.000904631 911.658 1.18603e-06
101603 296.079 89.1963 0.000904512 911.547 1.18595e-06
101576 296.056 89.0254 0.001 1000 1.18891e-06
101584 296.063 88.9483 0.001 1000 1.18899e-06
101633 296.104 88.919 0.000904949 911.955 1.18624e-06
101606 296.081 88.7434 0.001 1000 1.18919e-06
101633 296.104 88.919 0.000904949 911.955 1.18624e-06
101606 296.081 88.7434 0.001 1000 1.18919e-06
101606 296.082 89.4053 0.000849681 860.466 1.18022e-06
101626 296.099 89.2106 0.000850291 861.037 1.18046e-06
101606 296.082 89.4053 0.000849681 860.466 1.18022e-06
101626 296.099 89.2106 0.000850291 861.037 1.18046e-06
101598 296.075 89.4838 0.000849462 860.261 1.18014e-06
101598 296.075 89.4838 0.000849462 860.261 1.18014e-06
101640 296.109 88.4239 0.001 1000 1.18952e-06
101728 296.183 87.9987 0.000906336 913.242 1.18718e-06
101668 296.134 88.6146 0.000905549 912.515 1.1866e-06
101703 296.162 87.8274 0.001 1000 1.19005e-06
101668 296.134 88.6146 0.000905549 912.515 1.1866e-06
101703 296.162 87.8274 0.001 1000 1.19005e-06
101640 296.109 88.4239 0.001 1000 1.18952e-06
101728 296.183 87.9987 0.000906336 913.242 1.18718e-06
101660 296.127 88.9241 0.000851515 862.175 1.18088e-06
101660 296.127 88.9241 0.000851515 862.175 1.18088e-06
101721 296.178 88.2799 0.000853725 864.193 1.18169e-06
101721 296.178 88.2799 0.000853725 864.193 1.18169e-06
101627 296.101 89.3355 0.000803174 816.933 1.17526e-06
101680 296.145 88.9063 0.000801076 814.783 1.17571e-06
101680 296.145 88.9063 0.000801076 814.783 1.17571e-06
101627 296.101 89.3355 0.000803174 816.933 1.17526e-06
101598 296.076 89.6236 0.000801541 815.414 1.17481e-06
101598 296.076 89.6236 0.000801541 815.414 1.17481e-06
101558 296.044 90.1422 0.000757743 774.245 1.16935e-06
101587 296.068 89.8484 0.000759031 775.434 1.16977e-06
101587 296.068 89.8484 0.000759031 775.434 1.16977e-06
101558 296.044 90.1422 0.000757743 774.245 1.16935e-06
101627 296.103 89.9941 0.000754166 770.698 1.16972e-06
101627 296.103 89.9941 0.000754166 770.698 1.16972e-06
101581 296.062 89.8198 0.000800813 814.729 1.17459e-06
101574 296.056 89.9018 0.000800547 814.479 1.17451e-06
101574 296.056 89.9018 0.000800547 814.479 1.17451e-06
101581 296.062 89.8198 0.000800813 814.729 1.17459e-06
101540 296.029 90.3419 0.000757099 773.636 1.16912e-06
101540 296.029 90.3419 0.000757099 773.636 1.16912e-06
101533 296.023 90.4275 0.000756833 773.385 1.16903e-06
101533 296.023 90.4275 0.000756833 773.385 1.16903e-06
101482 295.983 91.044 0.000717579 736.33 1.16377e-06
101491 295.989 90.9665 0.000717817 736.555 1.16386e-06
101491 295.989 90.9665 0.000717817 736.555 1.16386e-06
101482 295.983 91.044 0.000717579 736.33 1.16377e-06
101428 295.939 91.698 0.000682409 702.999 1.15875e-06
101422 295.934 91.7545 0.000682193 702.793 1.15868e-06
101422 295.934 91.7545 0.000682193 702.793 1.15868e-06
101428 295.939 91.698 0.000682409 702.999 1.15875e-06
101442 295.951 91.5741 0.000682788 703.359 1.15891e-06
101510 296.006 90.79 0.000718299 737.013 1.16408e-06
101442 295.951 91.5741 0.000682788 703.359 1.15891e-06
101510 296.006 90.79 0.000718299 737.013 1.16408e-06
101539 296.031 90.5378 0.000719035 737.676 1.16446e-06
101539 296.031 90.5378 0.000719035 737.676 1.16446e-06
101580 296.066 90.7717 0.000711831 730.687 1.16414e-06
101580 296.066 90.7717 0.000711831 730.687 1.16414e-06
101497 296 91.6906 0.000676618 697.26 1.15892e-06
101462 295.969 91.3964 0.000683244 703.76 1.15919e-06
101497 296 91.6906 0.000676618 697.26 1.15892e-06
101462 295.969 91.3964 0.000683244 703.76 1.15919e-06
101366 295.892 92.3466 0.00065122 673.295 1.15406e-06
101355 295.881 92.4506 0.000650817 672.947 1.15386e-06
101366 295.892 92.3466 0.00065122 673.295 1.15406e-06
101355 295.881 92.4506 0.000650817 672.947 1.15386e-06
101392 295.915 92.6715 0.000645657 667.795 1.15383e-06
101392 295.915 92.6715 0.000645657 667.795 1.15383e-06
101348 295.875 92.5151 0.000650402 672.551 1.15375e-06
101345 295.873 92.5471 0.000650178 672.337 1.1537e-06
101348 295.875 92.5151 0.000650402 672.551 1.15375e-06
101345 295.873 92.5471 0.000650178 672.337 1.1537e-06
101606 296.093 90.0618 0.00065938 679.921 1.15913e-06
101675 296.148 89.3245 0.000676962 696.755 1.16184e-06
101529 296.029 90.844 0.000648096 669.283 1.15675e-06
101651 296.128 89.5719 0.000680773 700.717 1.16155e-06
101529 296.029 90.844 0.000648096 669.283 1.15675e-06
101651 296.128 89.5719 0.000680773 700.717 1.16155e-06
101606 296.093 90.0618 0.00065938 679.921 1.15913e-06
101675 296.148 89.3245 0.000676962 696.755 1.16184e-06
101710 296.175 88.4518 0.000701606 720.278 1.1651e-06
101710 296.175 88.4518 0.000701606 720.278 1.1651e-06
101695 296.165 88.5862 0.000695205 714.149 1.16425e-06
101650 296.131 89.3269 0.000676746 696.636 1.16146e-06
101650 296.131 89.3269 0.000676746 696.636 1.16146e-06
101695 296.165 88.5862 0.000695205 714.149 1.16425e-06
101725 296.191 87.9039 0.000696268 715.255 1.16447e-06
101667 296.147 88.7209 0.000678596 698.22 1.16212e-06
101725 296.191 87.9039 0.000696268 715.255 1.16447e-06
101667 296.147 88.7209 0.000678596 698.22 1.16212e-06
101582 296.08 89.8374 0.000658981 679.253 1.15931e-06
101578 296.075 90.2843 0.000658645 679.367 1.15853e-06
101582 296.08 89.8374 0.000658981 679.253 1.15931e-06
101578 296.075 90.2843 0.000658645 679.367 1.15853e-06
101456 295.976 91.3357 0.00064235 663.822 1.15532e-06
101512 296.016 90.7768 0.000647745 668.813 1.15681e-06
101456 295.976 91.3357 0.00064235 663.822 1.15532e-06
101512 296.016 90.7768 0.000647745 668.813 1.15681e-06
101447 295.973 91.0736 0.000640125 661.301 1.15561e-06
101447 295.973 91.0736 0.000640125 661.301 1.15561e-06
101303 295.85 92.3504 0.000627703 649.745 1.15218e-06
101408 295.93 91.5689 0.000635961 657.526 1.15441e-06
101303 295.85 92.3504 0.000627703 649.745 1.15218e-06
101408 295.93 91.5689 0.000635961 657.526 1.15441e-06
101531 296.029 91.7182 0.000674477 695.029 1.15924e-06
101417 295.938 92.7386 0.000644117 666.143 1.15413e-06
101417 295.938 92.7386 0.000644117 666.143 1.15413e-06
101531 296.029 91.7182 0.000674477 695.029 1.15924e-06
101547 296.043 90.96 0.000679206 699.556 1.15994e-06
101429 295.949 92.073 0.00064794 669.755 1.15482e-06
101547 296.043 90.96 0.000679206 699.556 1.15994e-06
101429 295.949 92.073 0.00064794 669.755 1.15482e-06
101615 296.096 90.0086 0.000712721 731.383 1.16478e-06
101702 296.168 88.4721 0.000715845 734.204 1.16612e-06
101702 296.168 88.4721 0.000715845 734.204 1.16612e-06
101615 296.096 90.0086 0.000712721 731.383 1.16478e-06
101623 296.102 90.4669 0.000714718 733.244 1.16513e-06
101623 296.102 90.4669 0.000714718 733.244 1.16513e-06
101678 296.146 89.1007 0.000740949 758.081 1.16882e-06
101678 296.146 89.1007 0.000740949 758.081 1.16882e-06
101674 296.142 89.4575 0.000757964 774.098 1.17081e-06
101674 296.142 89.4575 0.000757964 774.098 1.17081e-06
101730 296.188 88.3147 0.00077408 789.345 1.17312e-06
101730 296.188 88.3147 0.00077408 789.345 1.17312e-06
101769 296.223 87.9696 0.000744589 761.62 1.16985e-06
101769 296.223 87.9696 0.000744589 761.62 1.16985e-06
101761 296.218 87.5664 0.00071635 734.471 1.16702e-06
101761 296.218 87.5664 0.00071635 734.471 1.16702e-06
101895 296.328 86.6933 0.000743128 760.362 1.17052e-06
101895 296.328 86.6933 0.000743128 760.362 1.17052e-06
101820 296.263 87.4161 0.000776001 791.348 1.17382e-06
101969 296.386 85.8156 0.000812748 825.919 1.17917e-06
101856 296.291 86.982 0.000812897 826.07 1.17823e-06
101939 296.362 86.2228 0.000774854 790.32 1.17458e-06
101969 296.386 85.8156 0.000812748 825.919 1.17917e-06
101939 296.362 86.2228 0.000774854 790.32 1.17458e-06
101820 296.263 87.4161 0.000776001 791.348 1.17382e-06
101856 296.291 86.982 0.000812897 826.07 1.17823e-06
101987 296.399 85.5086 0.000856246 866.601 1.1841e-06
101881 296.311 86.6283 0.000856542 866.881 1.18325e-06
101987 296.399 85.5086 0.000856246 866.601 1.1841e-06
101881 296.311 86.6283 0.000856542 866.881 1.18325e-06
101761 296.212 87.8614 0.000812583 825.64 1.17762e-06
101761 296.212 87.8614 0.000812583 825.64 1.17762e-06
101795 296.24 87.5039 0.000855711 866.063 1.1825e-06
101795 296.24 87.5039 0.000855711 866.063 1.1825e-06
101802 296.245 87.2459 0.000907042 913.9 1.18787e-06
101802 296.245 87.2459 0.000907042 913.9 1.18787e-06
101888 296.316 86.3869 0.000907252 914.104 1.1886e-06
101888 296.316 86.3869 0.000907252 914.104 1.1886e-06
101780 296.226 87.0898 0.001 1000 1.1907e-06
101868 296.299 86.2385 0.001 1000 1.19142e-06
101780 296.226 87.0898 0.001 1000 1.1907e-06
101868 296.299 86.2385 0.001 1000 1.19142e-06
101991 296.402 85.3083 0.000906863 913.741 1.18942e-06
101991 296.402 85.3083 0.000906863 913.741 1.18942e-06
101976 296.389 85.1868 0.001 1000 1.19225e-06
101976 296.389 85.1868 0.001 1000 1.19225e-06
102105 296.496 83.9168 0.001 1000 1.19321e-06
102111 296.502 83.9795 0.000905952 912.847 1.19038e-06
102105 296.496 83.9168 0.001 1000 1.19321e-06
102111 296.502 83.9795 0.000905952 912.847 1.19038e-06
102113 296.504 84.0956 0.000855184 865.525 1.18515e-06
102113 296.504 84.0956 0.000855184 865.525 1.18515e-06
102250 296.618 82.547 0.000852816 863.281 1.18607e-06
102237 296.606 82.5381 0.00090417 911.169 1.19128e-06
102237 296.606 82.5381 0.00090417 911.169 1.19128e-06
102250 296.618 82.547 0.000852816 863.281 1.18607e-06
102241 296.609 82.5503 0.001 1000 1.19415e-06
102241 296.609 82.5503 0.001 1000 1.19415e-06
102364 296.712 80.9804 0.000901016 908.102 1.19219e-06
102384 296.727 81.0978 0.001 1000 1.19515e-06
102364 296.712 80.9804 0.000901016 908.102 1.19219e-06
102384 296.727 81.0978 0.001 1000 1.19515e-06
102484 296.811 79.4468 0.000895852 903.14 1.19285e-06
102521 296.84 79.6856 0.001 1000 1.19592e-06
102521 296.84 79.6856 0.001 1000 1.19592e-06
102484 296.811 79.4468 0.000895852 903.14 1.19285e-06
102536 296.856 79.1394 0.000841761 852.588 1.18774e-06
102394 296.737 80.842 0.000848469 859.047 1.18703e-06
102536 296.856 79.1394 0.000841761 852.588 1.18774e-06
102394 296.737 80.842 0.000848469 859.047 1.18703e-06
102423 296.762 80.8013 0.00080494 818.121 1.18272e-06
102260 296.627 82.6481 0.000809877 823.038 1.18152e-06
102260 296.627 82.6481 0.000809877 823.038 1.18152e-06
102423 296.762 80.8013 0.00080494 818.121 1.18272e-06
102422 296.763 80.8161 0.000771833 786.665 1.17944e-06
102247 296.618 82.8556 0.000774535 789.734 1.17752e-06
102422 296.763 80.8161 0.000771833 786.665 1.17944e-06
102247 296.618 82.8556 0.000774535 789.734 1.17752e-06
102581 296.894 78.956 0.000797045 810.477 1.18346e-06
102581 296.894 78.956 0.000797045 810.477 1.18346e-06
102573 296.889 78.8735 0.000760357 775.507 1.17984e-06
102573 296.889 78.8735 0.000760357 775.507 1.17984e-06
102490 296.821 79.2832 0.000740931 756.394 1.17808e-06
102370 296.721 80.9114 0.000744307 760.173 1.17657e-06
102490 296.821 79.2832 0.000740931 756.394 1.17808e-06
102370 296.721 80.9114 0.000744307 760.173 1.17657e-06
102211 296.589 83.1917 0.000746987 763.704 1.17405e-06
102211 296.589 83.1917 0.000746987 763.704 1.17405e-06
102084 296.483 84.6294 0.000774065 789.392 1.17596e-06
102052 296.458 84.9991 0.00074057 757.741 1.17181e-06
102052 296.458 84.9991 0.00074057 757.741 1.17181e-06
