101610 296.085 89.1336 0.00163739 3.14242 651.122
101583 296.062 88.9624 0.00166163 4 1000
101618 296.091 89.0538 0.00163762 3.14328 651.412
101591 296.069 88.8832 0.0016618 4 1000
101618 296.091 89.0538 0.00163762 3.14328 651.412
101610 296.085 89.1336 0.00163739 3.14242 651.122
101583 296.062 88.9624 0.00166163 4 1000
101591 296.069 88.8832 0.0016618 4 1000
101641 296.11 88.8493 0.00163827 3.14562 652.205
101614 296.087 88.6737 0.00166228 4 1000
101641 296.11 88.8493 0.00163827 3.14562 652.205
101614 296.087 88.6737 0.00166228 4 1000
101613 296.087 89.3407 0.00159337 2.72375 502.381
101634 296.105 89.141 0.00159433 2.72781 503.638
101613 296.087 89.3407 0.00159337 2.72375 502.381
101634 296.105 89.141 0.00159433 2.72781 503.638
101605 296.081 89.4217 0.00159302 2.72231 501.935
101605 296.081 89.4217 0.00159302 2.72231 501.935
101648 296.116 88.3495 0.0016631 4 1000
101736 296.19 87.9191 0.00164106 3.15576 655.647
101676 296.14 88.54 0.00163941 3.15006 653.722
101711 296.169 87.7483 0.00166421 4 1000
101676 296.14 88.54 0.00163941 3.15006 653.722
101711 296.169 87.7483 0.00166421 4 1000
101648 296.116 88.3495 0.0016631 4 1000
101736 296.19 87.9191 0.00164106 3.15576 655.647
101668 296.134 88.8492 0.00159614 2.73592 506.152
101668 296.134 88.8492 0.00159614 2.73592 506.152
101729 296.185 88.1995 0.00159935 2.75031 510.609
101729 296.185 88.1995 0.00159935 2.75031 510.609
101635 296.107 89.2603 0.00155941 2.40761 400.924
101688 296.152 88.8241 0.00156155 2.39137 395.388
101688 296.152 88.8241 0.00156155 2.39137 395.388
101635 296.107 89.2603 0.00155941 2.40761 400.924
101606 296.083 89.554 0.00155722 2.39784 398.171
101606 296.083 89.554 0.00155722 2.39784 398.171
101566 296.05 90.073 0.00152533 2.13156 321.009
101595 296.075 89.7734 0.00152719 2.13856 322.812
101595 296.075 89.7734 0.00152719 2.13856 322.812
101566 296.05 90.073 0.00152533 2.13156 321.009
101635 296.11 89.9115 0.00152782 2.10846 313.935
101635 296.11 89.9115 0.00152782 2.10846 313.935
101588 296.068 89.7557 0.00155616 2.39342 396.925
101581 296.062 89.8405 0.00155577 2.39182 396.477
101581 296.062 89.8405 0.00155577 2.39182 396.477
101588 296.068 89.7557 0.00155616 2.39342 396.925
101547 296.035 90.2787 0.00152435 2.12797 320.09
101547 296.035 90.2787 0.00152435 2.12797 320.09
101540 296.029 90.3673 0.00152395 2.12651 319.718
101540 296.029 90.3673 0.00152395 2.12651 319.718
101489 295.988 90.9851 0.00149646 1.90985 262.443
101498 295.995 90.9044 0.00149684 1.91106 262.725
101498 295.995 90.9044 0.00149684 1.91106 262.725
101489 295.988 90.9851 0.00149646 1.90985 262.443
101435 295.945 91.6372 0.00147277 1.73141 219.018
101429 295.94 91.6973 0.00147243 1.73038 218.798
101429 295.94 91.6973 0.00147243 1.73038 218.798
101435 295.945 91.6372 0.00147277 1.73141 219.018
101449 295.958 91.506 0.00147344 1.73322 219.401
101518 296.012 90.7213 0.00149768 1.91355 263.305
101449 295.958 91.506 0.00147344 1.73322 219.401
101518 296.012 90.7213 0.00149768 1.91355 263.305
101547 296.037 90.4628 0.00149894 1.91715 264.145
101547 296.037 90.4628 0.00149894 1.91715 264.145
101589 296.074 90.6884 0.00149737 1.87813 253.952
101589 296.074 90.6884 0.00149737 1.87813 253.952
101506 296.007 91.6062 0.00147333 1.70198 211.723
101470 295.976 91.3213 0.00147431 1.73523 219.813
101506 296.007 91.6062 0.00147333 1.70198 211.723
101470 295.976 91.3213 0.00147431 1.73523 219.813
101374 295.899 92.2714 0.00145282 1.58436 185.785
101362 295.888 92.3833 0.00145209 1.58271 185.479
